2947,Harry Potter,crabbe and goyle.
2948,Hermione Granger,we also need to make sure that the real crabbe and goyle can't burst in on us while we're interrogating malfoy.
2949,Ron Weasley,how?
2950,Hermione Granger,i've got it all worked out.
2951,Hermione Granger,i filled these with a simple sleeping draught.
2952,Hermione Granger,simple but powerful.
2953,Hermione Granger,now once they're asleep hide them in the broomstick cupboard and pull out a few of their hairs and put on their uniforms.
2954,Ron Weasley,whose hair are you ripping out then?
2955,Hermione Granger,i've already got mine.
2956,Hermione Granger,millicent bulstrode– slytherin- i got this off her robes.
2957,Hermione Granger,i'm going to go check on the polyjuice potion.
2958,Hermione Granger,make sure that crabbe and goyle find these.
2959,Ron Weasley,ahem…
2960,Harry Potter,ron maybe i should do it?
2961,Ron Weasley,yeah.
2962,Ron Weasley,right.
2963,Harry Potter,wingardium leviosa.
2964,Harry Potter,here they come.
2965,Vincent Crabbe,it's good right?
2966,Vincent Crabbe,ah… cool!
2967,Vincent Crabbe,ummm…um.
2968,Gregory Goyle,ummm…um.
2969,Ron Weasley,how thick could you get?
2970,Harry Potter,come on.
2971,Harry Potter,let's get 'em.
2972,Hermione Granger,we'll have exactly one hour before we change back into ourselves… add the hairs.
2973,Ron Weasley,ugh- essence of crabbe.
2974,Hermione Granger,cheers!
2975,Ron Weasley,i think i'm gonna be sick!
2976,Hermione Granger,me too.
2977,Harry Potter,ughh!
2978,Ron Weasley,uh… harry?
2979,Harry Potter,ron!
2980,Ron Weasley,bloody hell!
2981,Harry Potter,we still sound like ourselves.
2982,Harry Potter,you need to sound more like crabbe.
2983,Ron Weasley,uh… bloody hell.
2984,Harry Potter,excellent.
2985,Ron Weasley,but where's hermione?
2986,Hermione Granger,i- i don't think i'm going.
2987,Hermione Granger,you go on without me!
2988,Harry Potter,hermione are you okay?
2989,Hermione Granger,just go.
2990,Hermione Granger,you're wasting time!
2991,Harry Potter,come on.
2992,Harry Potter,i think the slytherin common room's this way.
2993,Ron Weasley,okay.
2994,Percy Weasley,excuse me.
2995,Ron Weasley,what are you doing d- uh i mean… what are you doing down here?
2996,Percy Weasley,i happen to be a school prefect.
2997,Percy Weasley,you on the other hand have no business wandering the corridors at this time of night.
2998,Percy Weasley,what are your names again?
2999,Ron Weasley,uhh…
3000,Harry Potter,i'm…
3001,Draco Malfoy,crabbe goyle!
3002,Draco Malfoy,where have you two been?
3003,Draco Malfoy,pigging out in the great hall all this time?
3004,Draco Malfoy,why are you wearing glasses?
3005,Harry Potter,ah- um… reading.
3006,Draco Malfoy,reading?
3007,Harry Potter,uh-huh.
3008,Draco Malfoy,i didn't know you could read.
3009,Draco Malfoy,and what are you doing down here weasley?
3010,Percy Weasley,mind your attitude malfoy.
3011,Draco Malfoy,well sit down.
3012,Draco Malfoy,you'd never know the weasleys were pure-bloods the way they behave.
3013,Draco Malfoy,they're an embarrassment to the wizarding world.
3014,Draco Malfoy,all of them.
3015,Draco Malfoy,what's wrong with you crabbe?
3016,Ron Weasley,ahem…stomachache.
3017,Draco Malfoy,you know i'm surprised that the daily prophet hasn't done a report on all these attacks.
3018,Draco Malfoy,i suppose dumbledore is trying to hush it all up.
3019,Draco Malfoy,father always said dumbledore was the worst thing that ever happened to this place.
3020,Harry Potter,you're wrong!
3021,Draco Malfoy,what?
3022,Draco Malfoy,you think there's someone here who's worse than dumbledore?
3023,Harry Potter,harry potter?
3024,Draco Malfoy,good one goyle.
3025,Draco Malfoy,you're absolutely right.
3026,Draco Malfoy,saint potter.
3027,Draco Malfoy,and people actually think that he's the heir of slytherin!
3028,Harry Potter,but then you must have some idea who's behind it all.
3029,Draco Malfoy,you know i don't goyle.
3030,Draco Malfoy,i told you yesterday.
3031,Draco Malfoy,how many times do i have to tell you?
3032,Draco Malfoy,is this yours?
3033,Draco Malfoy,but my father did say this: it's been fifty years since the chamber was opened.
3034,Draco Malfoy,he wouldn't tell me who opened it-- only that they were expelled.
3035,Draco Malfoy,the last time the chamber of secrets was opened a mudblood died.
3036,Draco Malfoy,so it's only a matter of time before one of them is killed this time.
3037,Draco Malfoy,as for me i hope it's granger.
3038,Draco Malfoy,what's the matter with you two?
3039,Draco Malfoy,you're acting very…odd.
3040,Harry Potter,it's his… stomachache.
3041,Harry Potter,calm down.
3042,Ron Weasley,s- scar.
3043,Harry Potter,hair!
3044,Draco Malfoy,hey!
3045,Draco Malfoy,where are you going?
3046,Ron Weasley,that was close!
3047,Harry Potter,hermione come out.
3048,Harry Potter,we've got loads to tell you!
3049,Hermione Granger,go away!
3050,Moaning Myrtle,ahh!
3051,Moaning Myrtle,wait till you see.
3052,Moaning Myrtle,it's awful!
3053,Moaning Myrtle,he- ha ha he- hee!
3054,Harry Potter,hermione?
3055,Harry Potter,a- are you ok?
3056,Moaning Myrtle,aaah!
3057,Hermione Granger,do you remember me telling you that the polyjuice potion was only for human transformations?
3058,Hermione Granger,it was cat's hair i plucked off millicent bulstrode's robes.
3059,Hermione Granger,look at my face.
3060,Moaning Myrtle,hee ha ha!
3061,Ron Weasley,look at your tail!
3062,Moaning Myrtle,ha ha ha!
3063,Ron Weasley,have you spoken to hermione?
3064,Harry Potter,she should be out of hospital in a few days when she stops coughing up fur balls… what's this?
3065,Ron Weasley,yuck!
3066,Harry Potter,looks like moaning myrtle's flooded the bathroom.
3067,Moaning Myrtle,oooh oooh ooooh huh– huh.
3068,Moaning Myrtle,come to throw something else at me?
3069,Harry Potter,why would i throw something at you?
3070,Moaning Myrtle,don't ask me!
3071,Moaning Myrtle,here i am minding my own business and someone thinks it's funny to throw a book at me.
3072,Ron Weasley,but it can't hurt if someone throws something at you.
3073,Ron Weasley,i mean it'll just go right through you.
3074,Moaning Myrtle,sure!
3075,Moaning Myrtle,let's all throw books at myrtle because she can't feel it!
3076,Moaning Myrtle,ten points if you get through her stomach!
3077,Moaning Myrtle,fifty points if it goes through her head!
3078,Harry Potter,but who threw it at you anyway?
3079,Moaning Myrtle,i don't know i didn't see them.
3080,Moaning Myrtle,i was just sitting in the ubend thinking about death - aah - and it fell through the top of my head.
3081,Moaning Myrtle,uhhuh.
3082,Moaning Myrtle,whoo-oooh-whoooo…
3083,Harry Potter,'tom marvolo riddle.'
3084,Harry Potter,'my name is harry potter.'
3085,Diary,hello harry potter my name is tom riddle.
3086,Harry Potter,'do you know anything about the chamber of secrets?'
3087,Diary,yes.
3088,Harry Potter,'can you tell me?'
3089,Diary,no.
3090,Diary,but i can show you.
3091,Diary,let me take you back fifty years ago…
3092,Harry Potter,excuse me.
3093,Harry Potter,could you tell me what's going on here?
3094,Harry Potter,are you tom riddle?
3095,Albus Dumbledore,riddle!
3096,Albus Dumbledore,come.
3097,Voldemort,professor dumbledore.
3098,Harry Potter,dumbledore?
3099,Albus Dumbledore,it is not wise to be wandering around this late hour tom.
3100,Voldemort,yes professor.
3101,Voldemort,i- i suppose i- i had to see for myself if the rumors were true.
3102,Albus Dumbledore,i'm afraid they are tom.
3103,Albus Dumbledore,they are true.
3104,Voldemort,about the school as well?
3105,Voldemort,i don't have a home to go to.
3106,Voldemort,they wouldn't really close hogwarts would they professor?
3107,Albus Dumbledore,i understand tom but i'm afraid headmaster dippet may have no choice.
3108,Voldemort,sir- if it all stopped- if the person responsible was caught--
3109,Albus Dumbledore,is there something you wish to tell me?
3110,Voldemort,no sir.
3111,Voldemort,nothing.
3112,Albus Dumbledore,very well then.
3113,Albus Dumbledore,off you go.
3114,Voldemort,good night sir.
3115,Rubeus Hagrid,let's get yeh out of there.
3116,Voldemort,evening hagrid.
3117,Voldemort,i'm going to have to turn you in hagrid.
3118,Voldemort,i don't think you meant it to kill anyone but--
3119,Rubeus Hagrid,you can't!
3120,Rubeus Hagrid,you don't understand.
3121,Voldemort,the dead girl's parents will be here tomorrow.
3122,Voldemort,the least hogwarts can do is make sure the thing that killed their daughter is slaughtered.
3123,Rubeus Hagrid,it wasn't him.
3124,Rubeus Hagrid,aragog never killed no one!
3125,Rubeus Hagrid,never!
3126,Voldemort,monsters don't make good pets hagrid.
3127,Voldemort,now stand aside.
3128,Rubeus Hagrid,no!
3129,Voldemort,stand aside hagrid!
3130,Rubeus Hagrid,no!
3131,Voldemort,cistem aperio!
3132,Voldemort,arania exumai!
3133,Rubeus Hagrid,aragog!
3134,Rubeus Hagrid,aragog!
3135,Voldemort,i can't let you go.
3136,Voldemort,they'll have your wand for this hagrid.
3137,Voldemort,you'll be expelled.
3138,Harry Potter,hagrid!
3139,Harry Potter,haagriid!
3140,Harry Potter,woah!
3141,Harry Potter,it was hagrid.
3142,Harry Potter,hagrid opened the chanter of secrets fifty years ago.
3143,Hermione Granger,it can't be hagrid.
3144,Hermione Granger,it just can't be.
3145,Ron Weasley,we don't even know this tom riddle.
3146,Ron Weasley,he sounds like a dirty rotten snitch to me.
3147,Harry Potter,the monster had killed somebody ron.
3148,Harry Potter,what would any of us have done?
3149,Hermione Granger,look.
3150,Hermione Granger,hagrid's our friend.
3151,Hermione Granger,why don't we just go and ask him about it?
3152,Ron Weasley,that'll be a cheerful visit!
3153,Ron Weasley,“hello hagrid!
3154,Ron Weasley,tell us have you been setting anything mad and hairy loose in the castle lately?”
3155,Rubeus Hagrid,mad and hairy?
3156,Rubeus Hagrid,you wouldn't be talking about me now would ya?
3157,Harry Potter,no!
3158,Ron Weasley,no!
3159,Hermione Granger,no!
3160,Harry Potter,w- what's that you've got hagrid?
3161,Rubeus Hagrid,oh it's a- flesh-eatin' slug repellent.
3162,Rubeus Hagrid,for the mandrakes ya know.
3163,Rubeus Hagrid,now accordin' to professor sprout they've still got a bit o' growing up to do.
3164,Rubeus Hagrid,but once their acne's cleared up we'll be able to chop 'em up and stew 'em and then we'll get those people down at the hospital un-petrified.
3165,Rubeus Hagrid,in the meantime though you three had best be lookin' after yourselves.
3166,Rubeus Hagrid,all right?
3167,Rubeus Hagrid,hmm.
3168,Rubeus Hagrid,hello neville!
3169,Neville Longbottom,harry- i don't know who did it but you'd better come!
3170,Neville Longbottom,come on!
3171,Hermione Granger,it had to be a gryffindor.
3172,Hermione Granger,nobody else knows our password- unless it wasn't a student.
3173,Ron Weasley,who ever it was they must have been looking for something.
3174,Harry Potter,and they found it.
3175,Harry Potter,tom riddle's diary is gone.
3176,Oliver Wood,alright listen up.
3177,Oliver Wood,we play our game hufflepuff doesn't stand a
3178,Fred Weasley,and not to mention they're dead scared that harry'll petrify them if they fly anywhere near him.
3179,Oliver Wood,well that too.
3180,Oliver Wood,professor mcgonagall.
3181,Minerva McGonagall,this match has been cancelled.
3182,Oliver Wood,we can't cancel quidditch.
3183,Minerva McGonagall,silence wood.
3184,Minerva McGonagall,you and your teammates will go to gryffindor tower now.
3185,Minerva McGonagall,potter you and i will find mr. weasley.
3186,Minerva McGonagall,there's something the both of you have to see.
3187,Minerva McGonagall,i warn you this could be a wee bit of a shock.
3188,Ron Weasley,hermione!
3189,Minerva McGonagall,she was found near the library along with this.
3190,Minerva McGonagall,does it mean anything to either of you?
3191,Harry Potter,no.
3192,Minerva McGonagall,could i have your attention please?
3193,Minerva McGonagall,because of recent events these new rules will be put into effect immediately.
3194,Minerva McGonagall,“all students will return to their house common rooms by six o'clock every evening.
3195,Minerva McGonagall,all students will be escorted to each lesson by a teacher.
3196,Minerva McGonagall,no exceptions.” i should tell you this: unless the culprit behind these attacks is caught it is likely the school will be closed.
3197,Harry Potter,we've got to talk to hagrid ron.
3198,Harry Potter,i can't believe it's him but if he did set the monster loose last time he'll know how to get inside the chamber of secrets and that's a start.
3199,Ron Weasley,but you heard mcgonagall!
3200,Ron Weasley,we're not allowed to leave the tower except for class.
3201,Harry Potter,i think it's time to get my dad's old cloak out again.
3202,Rubeus Hagrid,who's there?
3203,Rubeus Hagrid,hello?
3204,Rubeus Hagrid,hello?
3205,Harry Potter,what's that for?
3206,Rubeus Hagrid,oh nothing.
3207,Rubeus Hagrid,i- i was expecting ah… it doesn't matter- come on ini just made a pot o' tea.
3208,Harry Potter,hagrid are you okay?
3209,Rubeus Hagrid,i'm fine!
3210,Rubeus Hagrid,i'm alright.
3211,Harry Potter,did you hear about hermione?
3212,Rubeus Hagrid,oh yeah.
3213,Rubeus Hagrid,i heard about that all righ'.
3214,Harry Potter,look we have to ask you something.
3215,Harry Potter,do you know who's opened the chamber of secrets?
3216,Rubeus Hagrid,what you had to understand about that is—  quick under the cloak.
3217,Rubeus Hagrid,don't say a word.
3218,Rubeus Hagrid,be quiet both o' you… professor dumbledore sir!
3219,Albus Dumbledore,good evening hagrid.
3220,Albus Dumbledore,i wonder could we…?
3221,Rubeus Hagrid,of course!
3222,Rubeus Hagrid,come in!
3223,Rubeus Hagrid,come in.
3224,Ron Weasley,that's dad's boss!
3225,Ron Weasley,cornelius fudge minister of magic!
3226,Cornelius Fudge,bad business hagrid.
3227,Cornelius Fudge,very bad business.
3228,Cornelius Fudge,had to come-- three attacks on muggle-borns.
3229,Cornelius Fudge,things have gone far enough.
3230,Cornelius Fudge,the ministry's got to act.
3231,Rubeus Hagrid,oh but i never- you know i never professor!
3232,Albus Dumbledore,i want it understood cornelius that hagrid has my full confidence.
3233,Cornelius Fudge,albus look hagrid's record is against him.
3234,Cornelius Fudge,i've got to take him.
3235,Rubeus Hagrid,take me?
3236,Rubeus Hagrid,take me where?
